관측일자,지점명,평균기온,최저기온,최대기온,평균습도,최저습도,최고습도,평균풍속,최대풍속,강수량
20180124,강남,-13.5,-15.30000019,-10.10000038,32,26.39999962,44.20000076,2.400000095,7.5,0
20180124,서대문,-14.39999962,-16.39999962,-11.30000019,33.5,27,47.20000076,3.099999905,9,0
20180124,금천,-13,-14.60000038,-10.30000019,27.10000038,21.79999924,38.90000153,3.599999905,8.800000191,0
20180124,양천,-13.39999962,-15.10000038,-10.39999962,34,27.39999962,47.70000076,1.100000024,7.699999809,0
20180124,노원,-13.5,-15.69999981,-9.399999619,32.5,25.70000076,41.90000153,0,0,0
20180124,광진,-12.89999962,-14.69999981,-10.30000019,32.20000076,26.60000038,41.40000153,3,6.900000095,0
20180124,강북,-13.60000038,-15.5,-9.899999619,34.59999847,28.29999924,44,1.700000048,8.100000381,0
20180124,송파,-12.60000038,-14.39999962,-9.199999809,31.10000038,24.79999924,42.20000076,1,5.699999809,0
20180124,용산,-13,-15,-9.899999619,31.79999924,25.39999962,45.40000153,2.400000095,7.699999809,0
20180124,성동,-13.39999962,-15.5,-9.5,32.90000153,25.60000038,45.5,3.400000095,7.5,0
20180124,중랑,-13.39999962,-15.10000038,-10.69999981,33.09999847,27.5,43.40000153,1.600000024,7.199999809,0
20180124,중구,-14.5,-16.29999924,-11.19999981,33.40000153,27,46.40000153,3.299999952,7.400000095,0
20180124,은평,-14.19999981,-16.20000076,-11,33.79999924,27.10000038,47.59999847,3.599999905,7.599999905,0
20180124,동작,-13,-14.80000019,-9.899999619,35.90000153,29.5,48.40000153,1.899999976,6.900000095,0
20180124,관악,-13.89999962,-14,-13.89999962,26.39999962,25.70000076,27,3.900000095,4.300000191,0
20180124,강동,-12.69999981,-14.5,-9.899999619,24.70000076,18.89999962,33.29999924,3.5,8.199999809,0
20180125,동대문,-13,-15.30000019,-9.300000191,35.20000076,26.5,42.20000076,2.400000095,6.300000191,0
20180125,성북,-13.5,-15.89999962,-9.699999809,26.5,19.29999924,31.39999962,1.899999976,5.300000191,0
20180125,도봉,-13.69999981,-16.29999924,-9.199999809,36.29999924,27.10000038,42.90000153,0.800000012,3.599999905,0
20180125,마포,-13.69999981,-16,-9.5,39.90000153,29.79999924,49.79999924,2.400000095,5.5,0
20180125,구로,-13.30000019,-15.69999981,-9.300000191,33.90000153,25.79999924,43.5,3,7.599999905,0
20180125,강남,-13.30000019,-15.69999981,-9.100000381,35.5,27.60000038,40.59999847,2.200000048,5.099999905,0
20180125,서대문,-14.30000019,-16.79999924,-9.899999619,36.79999924,27.79999924,46.90000153,2.400000095,7.099999905,0
20180125,금천,-12.80000019,-15,-8.199999809,29.39999962,22.29999924,38.59999847,2.400000095,5.599999905,0
20180125,양천,-13.39999962,-15.5,-9.199999809,36.90000153,27.20000076,47,2.599999905,5.699999809,0
20180125,노원,-13.19999981,-15.89999962,-8.600000381,33.5,26.29999924,39.20000076,0.899999976,4.800000191,0
20180125,광진,-12.69999981,-15.10000038,-9.100000381,34.5,27.5,38.20000076,2.400000095,5.800000191,0
20180125,강북,-13.19999981,-15.80000019,-8.899999619,36.20000076,27.79999924,42,1.899999976,4.599999905,0
20180125,송파,-12.5,-14.89999962,-8.699999809,33.79999924,25.29999924,40,1.799999952,5.300000191,0
20180125,용산,-13.10000038,-15.39999962,-9.199999809,35.29999924,26.29999924,44.5,2.799999952,5.5,0
20180125,성동,-13.10000038,-15.80000019,-8.800000191,35.90000153,25.79999924,42.5,2.599999905,7,0
20180125,중랑,-13.30000019,-15.39999962,-9.699999809,36,29.20000076,40.29999924,2.400000095,5.900000095,0
20180125,중구,-14.30000019,-16.60000038,-10.5,36.20000076,25.79999924,43.79999924,2.599999905,6.5,0
20180125,은평,-14.19999981,-16.70000076,-10.19999981,37.40000153,26.89999962,47.40000153,2.900000095,6.199999809,0
20180125,동작,-13,-15.30000019,-8.699999809,39,29.89999962,47.5,2.599999905,5.400000095,0
20180125,강동,-12.5,-14.60000038,-8.800000191,27.10000038,18.10000038,32,2.400000095,6.400000095,0
20180126,동대문,-13.69999981,-16.89999962,-9.699999809,36.79999924,28.70000076,42.79999924,2.299999952,5.099999905,0
20180126,성북,-14.19999981,-17.60000038,-10.5,28.29999924,20.70000076,34.29999924,1.700000048,4.199999809,0
20180126,도봉,-14.30000019,-17.89999962,-10,37.59999847,29.5,45.90000153,1.399999976,3.599999905,0
20180126,마포,-14.39999962,-17.20000076,-11.10000038,40,32.5,46.29999924,2.200000048,4.699999809,0
20180126,구로,-14.19999981,-17.20000076,-10.89999962,35.79999924,29.10000038,43.5,2.799999952,6.599999905,0
20180126,강남,-14,-17.10000038,-9.899999619,37,30.5,43,2.099999905,4.699999809,0
20180126,서대문,-15.10000038,-18.10000038,-11.89999962,37.29999924,30.70000076,43.59999847,2.400000095,5.699999809,0
20180126,금천,-13.69999981,-16.70000076,-10.80000019,31.10000038,25.20000076,37.40000153,0.5,6.300000191,0
20180126,양천,-14.19999981,-16.89999962,-11.39999962,38.29999924,31.20000076,47.90000153,2.5,6.099999905,0
20180126,노원,-14,-17.70000076,-9.600000381,35.09999847,28.39999962,40.5,1.200000048,4.400000095,0
20180126,광진,-13.5,-16.79999924,-9.699999809,36.20000076,30.5,41.20000076,2.400000095,5.199999809,0
20180126,강북,-13.89999962,-17.39999962,-10,37.70000076,31,43.79999924,1.600000024,4.699999809,0
20180126,송파,-13.19999981,-16.20000076,-9.300000191,36.40000153,27.20000076,46.40000153,1.600000024,3.700000048,0
20180126,용산,-13.69999981,-16.79999924,-10.80000019,36,29,41.79999924,2.5,5.699999809,0
20180126,성동,-13.80000019,-17.10000038,-9.699999809,37.40000153,27.79999924,47.59999847,2.400000095,6.199999809,0
20180126,중랑,-13.80000019,-17.10000038,-10.39999962,37.70000076,31.89999962,42.90000153,2.200000048,5,0
20180126,중구,-15,-18,-11.19999981,37.20000076,29.79999924,43.79999924,2.200000048,5.300000191,0
20180126,은평,-14.89999962,-18,-11.39999962,37.29999924,30,43.59999847,2.700000048,5.699999809,0
20180126,동작,-13.80000019,-16.60000038,-10,39.59999847,32.59999847,47.20000076,2.5,6.099999905,0
20180126,관악,-12.89999962,-13.69999981,-11.89999962,30.39999962,25.10000038,36,2.299999952,3.900000095,0
20180126,강동,-13.30000019,-16.39999962,-9.300000191,29.5,22.89999962,35.40000153,2.599999905,5.5,0
20180127,동대문,-9.699999809,-15.60000038,-3.5,40.59999847,25.60000038,57.59999847,1.5,4,0
20180127,성북,-9.899999619,-15.69999981,-3.799999952,32.5,19,47.90000153,1.100000024,3.299999952,0
20180127,도봉,-10.30000019,-16.5,-3.299999952,45.20000076,26.39999962,66.69999695,0.5,2.5,0
20180127,마포,-10,-15,-4.400000095,43.29999924,30.60000038,55.5,1.200000048,3.799999952,0
20180127,구로,-9.300000191,-13.60000038,-4.400000095,37.40000153,22,50.70000076,1.5,3.700000048,0
20180127,강남,-9.600000381,-14.89999962,-3.599999905,41.40000153,27.20000076,64.40000153,1,3,0
20180127,서대문,-10.30000019,-15.19999981,-4.5,39.29999924,26.10000038,52.40000153,1.399999976,4,0
20180127,금천,-8.899999619,-13.5,-3.599999905,32.79999924,17.60000038,45,0,0.899999976,0
20180127,양천,-9.5,-13.69999981,-4.400000095,39.79999924,25.5,51.79999924,1.299999952,3.900000095,0
20180127,노원,-9.699999809,-16.20000076,-3,38.70000076,25,54.09999847,0.699999988,2.599999905,0
20180127,광진,-9.300000191,-15.10000038,-3.700000048,39.70000076,28.5,52.59999847,1.200000048,2.799999952,0
20180127,강북,-9.600000381,-15.39999962,-2.799999952,43,27.89999962,58.79999924,0.899999976,3.299999952,0
20180127,송파,-9.600000381,-15.60000038,-3.200000048,41.79999924,25.79999924,65.09999847,0.899999976,2.700000048,0
20180127,용산,-9,-13.60000038,-3.799999952,37.70000076,26.60000038,49.79999924,1.399999976,3.599999905,0
20180127,성동,-9.300000191,-14.69999981,-3.400000095,40.20000076,27.20000076,57,1.600000024,3.299999952,0
20180127,중랑,-9.800000191,-15.10000038,-4.099999905,41.79999924,29.79999924,57.09999847,1.399999976,3.400000095,0
20180127,중구,-10.5,-15.69999981,-4.400000095,40.09999847,27.70000076,55.79999924,1.200000048,3.900000095,0
20180127,은평,-10.39999962,-15.19999981,-4.800000191,39.40000153,27.29999924,52.20000076,1.399999976,4,0
20180127,동작,-9.100000381,-13.39999962,-3.5,41.40000153,28.39999962,54.70000076,1.399999976,4,0
20180127,관악,-10.89999962,-14,-3.799999952,30.79999924,15.60000038,45.79999924,1.299999952,3.5,0
20180127,강동,-9.100000381,-14.89999962,-3.200000048,33.20000076,16.60000038,55,1.5,3.400000095,0
20180128,동대문,-5,-7.400000095,-0.699999988,37.09999847,22,49.40000153,2,6.199999809,0
20180128,성북,-5.300000191,-7.800000191,-0.899999976,28.5,14.19999981,39.90000153,1.600000024,5.099999905,0
20180128,도봉,-5.599999905,-8.5,-0.5,39.20000076,19.39999962,54.70000076,1.100000024,4.699999809,0
20180128,마포,-5.699999809,-8.600000381,-1.100000024,42.90000153,25.39999962,55.20000076,1.700000048,5.5,0
20180128,구로,-5.199999809,-7.599999905,-1.299999952,35.79999924,20.29999924,48.29999924,2.5,7.800000191,0
20180128,강남,-5.199999809,-7.800000191,-1.200000048,36.20000076,24.20000076,44.90000153,1.899999976,5.400000095,0
20180128,서대문,-6,-9,-1.200000048,37.40000153,21.29999924,50.40000153,1.799999952,7.300000191,0
20180128,금천,-4.599999905,-7.099999905,-0.5,29.79999924,17.10000038,40.09999847,0.5,6,0
20180128,양천,-5.199999809,-7.900000095,-0.600000024,39.70000076,23.20000076,53,1.600000024,5.400000095,0
20180128,노원,-5,-7.5,-0.400000006,35.59999847,17.89999962,47.79999924,1.299999952,4.800000191,0
20180128,광진,-4.599999905,-7.099999905,-0.600000024,36.5,24.70000076,46.90000153,1.899999976,6.300000191,0
20180128,강북,-5.099999905,-7.900000095,-0.400000006,37.70000076,22.60000038,50.20000076,1.399999976,6.300000191,0
20180128,송파,-4.599999905,-7,-0.200000003,36.20000076,23.20000076,48.09999847,1.100000024,3.700000048,0
20180128,용산,-4.900000095,-7.599999905,-0.800000012,36.40000153,23.39999962,46.20000076,2.099999905,6.599999905,0
20180128,성동,-4.900000095,-8.100000381,-0.100000001,36.09999847,22.20000076,46.70000076,2.200000048,5.599999905,0
20180128,중랑,-5.099999905,-7.400000095,-1.100000024,38.59999847,25.79999924,50.5,1.799999952,7,0
20180128,중구,-6.099999905,-9,-1.799999952,35.90000153,23.29999924,47.20000076,2.200000048,6.699999809,0
20180128,은평,-6,-8.699999809,-1.700000048,37.29999924,22.29999924,54.59999847,2.400000095,6.400000095,0
20180128,동작,-4.900000095,-7.699999809,-0.5,41.20000076,26.79999924,54,2.099999905,7.300000191,0
20180128,강동,-4.699999809,-7.099999905,-0.5,28.5,14.80000019,43,2.299999952,7.800000191,0
20180129,동대문,-7.199999809,-9.5,-4.599999905,35.90000153,23.20000076,48.59999847,2.299999952,7.699999809,0
20180129,성북,-7.599999905,-9.800000191,-5.099999905,27.70000076,15.80000019,38.29999924,1.799999952,4.900000095,0
20180129,도봉,-7.900000095,-10.89999962,-4.300000191,37.29999924,23.5,49,1.299999952,4.699999809,0
20180129,마포,-8,-10.5,-4.900000095,43.40000153,27.10000038,57.90000153,2.099999905,6.099999905,0
20180129,구로,-7.599999905,-9.800000191,-4.699999809,37.90000153,23.60000038,49.29999924,2.799999952,7.699999809,0
20180129,강남,-7.599999905,-9.699999809,-4.800000191,37.20000076,24.29999924,48.59999847,2.200000048,6.199999809,0
20180129,서대문,-8.399999619,-11.30000019,-5.099999905,38.70000076,23.60000038,49.79999924,2,7.199999809,0
20180129,금천,-7,-9.199999809,-3.799999952,33,20.20000076,42.29999924,0.800000012,7.300000191,0
20180129,양천,-7.5,-9.800000191,-4.5,40,25,53.59999847,2,6.5,0
20180129,노원,-7.300000191,-9.800000191,-4.5,34.40000153,22.39999962,45.40000153,1.399999976,5.099999905,0
20180129,광진,-6.900000095,-9.100000381,-4.699999809,36.09999847,24.79999924,45.09999847,2.5,5.800000191,0
20180129,강북,-7.5,-10.10000038,-4.400000095,37.29999924,25.10000038,48.29999924,1.899999976,6.300000191,0
20180129,송파,-6.800000191,-8.800000191,-4,35.40000153,22.5,46,1.5,4.800000191,0
20180129,용산,-7.199999809,-9.600000381,-4.599999905,37.79999924,22.79999924,50.20000076,2.400000095,6.300000191,0
20180129,성동,-7.400000095,-10,-4.199999809,36.5,22.20000076,47.5,2.799999952,7.199999809,0
20180129,중랑,-7.400000095,-9.5,-5,37.5,26.29999924,47.59999847,2.5,6.599999905,0
20180129,중구,-8.5,-10.80000019,-5.800000191,37.5,23.70000076,47.90000153,2.700000048,6.400000095,0
20180129,은평,-8.300000191,-10.80000019,-5.400000095,38.59999847,23.70000076,49,2.799999952,7.599999905,0
20180129,동작,-7.199999809,-9.5,-4.300000191,42.29999924,28.20000076,53,2.299999952,6.300000191,0
20180129,강동,-6.900000095,-9.100000381,-4.5,25.10000038,12.69999981,37.29999924,3,7.599999905,0
20180130,동대문,-5.199999809,-11.10000038,-0.899999976,61.70000076,31.79999924,92.19999695,1.200000048,5.400000095,1.5
20180130,성북,-5.300000191,-10.39999962,-0.899999976,52.29999924,26,85.40000153,1.200000048,3.799999952,1.5
20180130,도봉,-6.199999809,-12.60000038,-1,65.30000305,31.70000076,92.40000153,0.699999988,3.799999952,0
20180130,마포,-5.199999809,-10.5,-1.200000048,66.30000305,34.40000153,97.80000305,0.800000012,4.300000191,1
20180130,구로,-4.800000191,-9.600000381,-1.100000024,59.90000153,33.90000153,90.5,2,6.699999809,0
20180130,강남,-5,-10,-0.899999976,60.90000153,32.29999924,90.5,0.699999988,3.200000048,0.5
20180130,서대문,-5.400000095,-11,-0.699999988,60.20000076,30.39999962,92.30000305,1.299999952,4.599999905,1.5
20180130,금천,-4.400000095,-9.100000381,-0.699999988,53.59999847,30.29999924,83.19999695,0.699999988,4.900000095,0
20180130,양천,-4.599999905,-9.5,-0.699999988,60.5,31.39999962,89.30000305,1.299999952,4.199999809,0.5
20180130,노원,-5.699999809,-11.60000038,-0.600000024,61.29999924,30.89999962,94.30000305,0.400000006,3.799999952,1.5
20180130,광진,-4.900000095,-9.800000191,-0.800000012,58.09999847,36.70000076,85.19999695,1.200000048,4.800000191,1
20180130,강북,-5.199999809,-10.19999981,-0.800000012,62.29999924,34.09999847,92.09999847,0.899999976,4.199999809,0
20180130,송파,-5,-11,-0.800000012,59.90000153,31.79999924,90.40000153,1.100000024,4.699999809,0
20180130,용산,-4.300000191,-8.699999809,-0.5,56.90000153,30.29999924,86.5,1.299999952,5.599999905,0
20180130,성동,-4.900000095,-9.899999619,-0.400000006,62.90000153,31.39999962,93.80000305,1.399999976,5.800000191,0.5
20180130,중랑,-5.199999809,-10.19999981,-0.899999976,61.59999847,37.5,90.80000305,1.600000024,5.300000191,0.5
20180130,중구,-5.699999809,-11.30000019,-1.5,60.5,30.29999924,92.30000305,1.299999952,5.800000191,0.5
20180130,은평,-5.599999905,-10.80000019,-1.299999952,60.20000076,30,89.09999847,1.100000024,5.099999905,1.5
20180130,동작,-4.199999809,-8.800000191,-0.5,60.5,32.29999924,92.59999847,1.600000024,5.699999809,0.5
20180130,강동,-4.699999809,-10.39999962,-0.600000024,49.59999847,19,79.5,1,4.199999809,0.5
20180131,동대문,-1.200000048,-3.5,0.800000012,55.59999847,27.5,85.59999847,1.200000048,4.199999809,0.5
20180131,성북,-1.299999952,-3.5,1,48.79999924,5.599999905,79.40000153,1,3.599999905,0
20180131,도봉,-2.200000048,-5.900000095,1.700000048,59.40000153,30.20000076,92.19999695,0.600000024,2.5,2.5
20180131,마포,-2.200000048,-4.5,0.100000001,64.5,35.79999924,94.30000305,1,3.299999952,0
20180131,구로,-1.5,-2.900000095,0.100000001,51.90000153,29.89999962,80.59999847,1.600000024,4.300000191,0
20180131,강남,-1.100000024,-2.400000095,0.5,53.79999924,31.79999924,82.5,1.200000048,3.400000095,0
20180131,서대문,-2.299999952,-4.900000095,0,59.59999847,33.09999847,87.80000305,1,3.5,0
20180131,금천,-0.899999976,-2.900000095,0.699999988,46.59999847,24.70000076,74.30000305,0.200000003,3.099999905,0
20180131,양천,-1.600000024,-3.200000048,0.200000003,55.40000153,31.89999962,85.80000305,1.299999952,3.599999905,0
20180131,노원,-1.299999952,-3.799999952,1.799999952,55.79999924,27.60000038,90.09999847,0.400000006,2.799999952,0.5
20180131,광진,-0.699999988,-2.900000095,1.200000048,57.59999847,32.59999847,84.09999847,1.100000024,3.299999952,0
20180131,강북,-1,-3.299999952,1.299999952,54.5,30.70000076,85.30000305,0.899999976,4.400000095,0
20180131,송파,-0.699999988,-3.099999905,1.200000048,56.90000153,29.5,80.69999695,0.899999976,2.799999952,0
20180131,용산,-0.899999976,-2.200000048,0.400000006,54.5,33.29999924,78.80000305,1.399999976,3.5,0
20180131,성동,-1.200000048,-3.200000048,1.100000024,55.40000153,28.20000076,87.40000153,1.200000048,4.699999809,0
20180131,중랑,-1,-2.700000048,0.699999988,56.09999847,30.29999924,84.69999695,1.200000048,3.799999952,1
20180131,중구,-1.899999976,-5,-0.300000012,52.5,32,79.90000153,1.899999976,5.199999809,0
20180131,은평,-2.299999952,-5.5,-0.100000001,59.5,31.79999924,85.90000153,1.200000048,4.199999809,0
20180131,동작,-1,-2.900000095,0.800000012,57.09999847,35.59999847,82.19999695,1.5,3.599999905,0
20180131,강동,-0.600000024,-2.599999905,1.200000048,47.09999847,22.70000076,73.30000305,1.200000048,3.700000048,0
20180201,동대문,-2.799999952,-7.300000191,2.400000095,42.40000153,21.20000076,60.5,1.200000048,3.599999905,0
20180201,성북,-2.900000095,-6.900000095,2.099999905,41.70000076,22.5,56.59999847,1,3.700000048,0
20180201,도봉,-3.900000095,-9.399999619,2.299999952,47.09999847,24.89999962,68.80000305,0.600000024,2.799999952,0
20180201,마포,-3.900000095,-9.300000191,1,53.20000076,30.20000076,74.69999695,1.100000024,4.300000191,0
20180201,구로,-2.799999952,-6.599999905,0.899999976,42,23.29999924,58.20000076,1.799999952,5.800000191,0
20180201,강남,-2.599999905,-7.099999905,1.899999976,43.5,26.10000038,61.20000076,1.100000024,3.700000048,0.5
20180201,서대문,-3.700000048,-8.800000191,1,46.29999924,25.5,64.09999847,1.200000048,5.5,0
20180201,금천,-2.200000048,-5.900000095,2.5,37.20000076,19,51.5,0.100000001,4.300000191,0
20180201,양천,-3,-7.300000191,0.899999976,45.79999924,24.5,62.59999847,1.399999976,4.199999809,0
20180201,노원,-3.200000048,-8.600000381,3.400000095,44.59999847,23.89999962,66.69999695,0.600000024,3.099999905,0
20180201,광진,-2.200000048,-6.900000095,2.299999952,44.59999847,26.20000076,60.70000076,1.100000024,3.700000048,0
20180201,강북,-2.700000048,-7.599999905,2.799999952,43.79999924,26.10000038,60.20000076,0.899999976,3.799999952,0
20180201,송파,-2.700000048,-8.100000381,2.799999952,47.79999924,23,75.40000153,0.899999976,3.599999905,0
20180201,용산,-2.099999905,-6.300000191,1.700000048,38.59999847,4.800000191,59.40000153,1.5,4.900000095,0.5
20180201,성동,-2.799999952,-7.800000191,2.900000095,46.79999924,22.79999924,69.90000153,1.399999976,4.5,0.5
20180201,중랑,-2.700000048,-7,2,43.90000153,27,57.29999924,1.299999952,4.599999905,0
20180201,중구,-3.5,-8.300000191,1,43.5,25.5,62.5,1.399999976,4.800000191,0
20180201,은평,-3.799999952,-8.899999619,0.800000012,46.40000153,25.20000076,64.19999695,1.399999976,4.599999905,0
20180201,동작,-2.5,-7.5,1.899999976,48.20000076,28.89999962,71.40000153,1.399999976,4.400000095,0
20180201,강동,-2.299999952,-7.599999905,3.799999952,37.79999924,12.10000038,60.70000076,1.299999952,4.400000095,0
20180202,동대문,-1.700000048,-6.5,3.599999905,43.59999847,25.10000038,58.5,1.5,5.099999905,0
20180202,성북,-1.799999952,-5.900000095,3.700000048,43.09999847,26.29999924,63.40000153,1.100000024,3.700000048,0
20180202,도봉,-2.700000048,-8.5,4.099999905,47.20000076,28,65.90000153,0.600000024,2.700000048,0
20180202,마포,-2.799999952,-8.199999809,2.799999952,57.40000153,30.29999924,77.09999847,0.899999976,3.799999952,0
20180202,구로,-1.5,-5.800000191,3,47,23.70000076,65.69999695,1.5,3.900000095,0
20180202,강남,-1.700000048,-6.400000095,3.799999952,45.29999924,27.70000076,58.70000076,0.899999976,3.099999905,0
20180202,서대문,-2.400000095,-7.199999809,3,51.09999847,26.89999962,71.59999847,1.100000024,4.099999905,0
20180202,금천,-1.100000024,-5.099999905,4,42.70000076,19.20000076,60.5,0,2.700000048,0
20180202,양천,-1.700000048,-5.900000095,3.099999905,49.40000153,25.70000076,70,1.100000024,3.799999952,0
20180202,노원,-2.099999905,-7.400000095,4.300000191,44.09999847,26,63.09999847,0.600000024,3.299999952,0
20180202,광진,-1.200000048,-6,3.700000048,45.59999847,29.60000038,59.40000153,1.100000024,3.900000095,0
20180202,강북,-1.600000024,-6.300000191,4.5,45,28.5,63.79999924,0.699999988,3.5,0
20180202,송파,-1.700000048,-7.199999809,4.199999809,47.5,27.20000076,68.80000305,0.800000012,3.099999905,0
20180202,용산,-0.899999976,-5,3.599999905,39.79999924,17.60000038,56.59999847,1.200000048,4.599999905,0
20180202,성동,-1.799999952,-7.199999809,3.900000095,48.90000153,27.5,69.59999847,1.5,3.5,0
20180202,중랑,-1.600000024,-6.099999905,3.599999905,45.59999847,29.79999924,62.09999847,1.399999976,4,0
20180202,중구,-2.5,-7,2.5,47.29999924,28.10000038,67.80000305,1.100000024,4.5,0
20180202,은평,-2.599999905,-7.300000191,2.799999952,50.90000153,26.20000076,69,1.200000048,5,0
20180202,동작,-1.399999976,-5.599999905,3.799999952,51.09999847,29.60000038,67.30000305,1.299999952,4.199999809,0
20180202,강동,-1.200000048,-6.5,3.799999952,38.40000153,20,57.70000076,1.399999976,4.099999905,0
20180203,동대문,-5.900000095,-9,-0.800000012,45,28.79999924,73,3.400000095,7.400000095,0
20180203,성북,-6.400000095,-9.399999619,-1.100000024,46.59999847,30.39999962,75.09999847,2.5,5.400000095,0
20180203,도봉,-6.300000191,-10.30000019,-1.600000024,49.5,33.5,78,1.700000048,4.400000095,0
20180203,마포,-6.5,-9.600000381,-1.600000024,54.59999847,35.90000153,87.09999847,2.299999952,5.400000095,0
20180203,구로,-6.300000191,-9.100000381,-1.299999952,49.59999847,33.59999847,83.90000153,3.599999905,8.100000381,0
20180203,강남,-6.099999905,-9.100000381,-0.699999988,50,32.59999847,80.19999695,2.5,5.800000191,0
20180203,서대문,-6.800000191,-9.899999619,-1.399999976,50.40000153,31.60000038,82.5,2.400000095,6.300000191,0
20180203,금천,-5.599999905,-8.699999809,-0.600000024,44.70000076,29.60000038,74.59999847,2.200000048,6.5,0
20180203,양천,-6.099999905,-9.100000381,-0.800000012,51.59999847,35.29999924,84,1.899999976,5.599999905,0
20180203,노원,-6,-9.300000191,-1,47.09999847,30.79999924,77.30000305,1.5,5.599999905,0
20180203,광진,-5.599999905,-8.600000381,-0.300000012,48.70000076,31.79999924,76.80000305,3.099999905,6.099999905,0
20180203,강북,-6,-9.399999619,-0.899999976,48.79999924,32.5,76.59999847,2,6,0
20180203,송파,-5.099999905,-8.399999619,-0.5,47.20000076,30.5,77.30000305,1.600000024,4.599999905,0
20180203,용산,-5.5,-8.399999619,-0.100000001,27.5,4.5,69.19999695,3,6.300000191,0
20180203,성동,-5.800000191,-9.399999619,-1,49.5,30.79999924,83.59999847,3,6.400000095,0
20180203,중랑,-6,-9.100000381,-0.600000024,49.70000076,34.20000076,76.59999847,2.700000048,6.599999905,0
20180203,중구,-7.099999905,-10.19999981,-1.700000048,50.5,33.5,82.90000153,3.200000048,8.100000381,0
20180203,은평,-6.900000095,-9.800000191,-1.399999976,49.70000076,31,80.40000153,3.099999905,6.199999809,0
20180203,동작,-5.699999809,-8.699999809,-0.5,53.5,37.40000153,85.40000153,3,7.800000191,0
20180203,강동,-5.5,-8.5,-0.300000012,38.90000153,20.79999924,70.59999847,3.799999952,6.900000095,0
20180204,동대문,-8.600000381,-11.5,-5.199999809,38.29999924,26.60000038,48.90000153,2.599999905,7.099999905,0
20180204,성북,-9,-11.89999962,-5.300000191,40.09999847,28,50,2.099999905,5.5,0
20180204,도봉,-9.100000381,-12.30000019,-5,43.59999847,31.89999962,55.40000153,1.399999976,4.300000191,0
20180204,마포,-9,-11.80000019,-5,46.79999924,31.39999962,58.40000153,2,5.199999809,0
20180204,구로,-8.699999809,-11.69999981,-5.300000191,41.59999847,25.10000038,53.79999924,3.200000048,6.900000095,0
20180204,강남,-8.800000191,-11.69999981,-5,41.90000153,27.70000076,53.90000153,2.299999952,5.300000191,0
20180204,서대문,-9.5,-12.5,-5.699999809,43.29999924,27.5,56,2.200000048,6.699999809,0
20180204,금천,-8.100000381,-11,-4.699999809,36.20000076,21.60000038,47.09999847,2.400000095,5.599999905,0
20180204,양천,-8.600000381,-11.5,-4.599999905,44.09999847,25.70000076,56.79999924,1.899999976,4.800000191,0
20180204,노원,-8.899999619,-12.19999981,-5.400000095,40.59999847,29.39999962,52.90000153,1.5,4.400000095,0
20180204,광진,-8.300000191,-11.30000019,-4.900000095,41.70000076,30,52,2.599999905,6.099999905,0
20180204,강북,-8.699999809,-11.89999962,-4.800000191,43.20000076,32.5,53.70000076,1.700000048,6.599999905,0
20180204,송파,-7.900000095,-10.80000019,-4.300000191,40.20000076,27.20000076,52.79999924,1.399999976,4.300000191,0
20180204,용산,-8,-10.89999962,-4.599999905,22.60000038,7.800000191,34.79999924,2.599999905,5.900000095,0
20180204,성동,-8.5,-11.89999962,-4.300000191,42.29999924,27.89999962,56.59999847,2.799999952,6.099999905,0
20180204,중랑,-8.800000191,-11.60000038,-5.5,42.70000076,31.10000038,52.70000076,2.299999952,6,0
20180204,중구,-9.699999809,-12.60000038,-6,42.90000153,29,56.70000076,2.599999905,7.599999905,0
20180204,은평,-9.399999619,-12.5,-5.599999905,43.5,28.20000076,54.70000076,2.900000095,5.800000191,0
20180204,동작,-8.300000191,-11.30000019,-4.599999905,45.79999924,29.60000038,58.5,2.299999952,6.099999905,0
20180204,강동,-8.199999809,-11.10000038,-5.099999905,31.70000076,19.10000038,43.09999847,3.400000095,6.800000191,0
20180205,동대문,-8.199999809,-10.10000038,-5.099999905,33.40000153,22.5,47.70000076,2.700000048,8.600000381,0
20180205,성북,-8.699999809,-10.60000038,-5.400000095,34.5,24.20000076,49.59999847,2.099999905,5.900000095,0
20180205,도봉,-8.800000191,-11.39999962,-4.900000095,37.59999847,25.79999924,53.29999924,1.5,4.199999809,0
20180205,마포,-8.899999619,-11.69999981,-5.199999809,46,29.70000076,62.70000076,2,5.699999809,0
20180205,구로,-8.399999619,-10.30000019,-5.300000191,36.40000153,23.29999924,50.29999924,3.400000095,8,0
20180205,강남,-8.5,-10.30000019,-4.900000095,38.40000153,26.29999924,51.40000153,2.400000095,6.099999905,0
20180205,서대문,-9.199999809,-11.39999962,-5.400000095,40.70000076,26.29999924,57.90000153,2,7.099999905,0
20180205,금천,-7.900000095,-9.699999809,-4.599999905,31.10000038,20.20000076,41.20000076,2.599999905,8,0
20180205,양천,-8.300000191,-10.19999981,-4.800000191,39.5,24.5,52.09999847,1.799999952,5.699999809,0
20180205,노원,-8.600000381,-10.89999962,-5.099999905,35.09999847,25.10000038,47.70000076,1.5,4.199999809,0
20180205,광진,-8,-9.800000191,-4.800000191,37.5,28,50.79999924,2.900000095,6.099999905,0
20180205,강북,-8.399999619,-10.60000038,-4.599999905,37,27.10000038,51.09999847,1.899999976,6.199999809,0
20180205,송파,-7.599999905,-9.399999619,-4.300000191,36.29999924,24.79999924,49.09999847,1.600000024,4.800000191,0
